orderNum,text,url,millisecondsOnPage,responseDelay,subjectId,response
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands39.jpg,5835,4620,AR560,8
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects_hands/control_objects_hands32.jpg,4105,4105,AU922,5
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,19010,17295,AL473,4
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects/control_objects06.jpg,3610,3610,AV940,5
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands41.jpg,2025,2025,AL914,5
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,0,0,AR005,NULL
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments112.jpg,7045,6140,AL550,2
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces67.jpg,2595,1650,AL016,9
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects_hands/control_objects_hands25.jpg,4840,2220,AQ029,9
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance002.jpg,3165,3165,AW709,5
115,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments120.jpg,3840,2665,AR868,1
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects/control_objects06.jpg,630,630,AV940,5
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces67.jpg,1620,755,AL016,1
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,2585,2585,AL473,5
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands32.jpg,3595,3595,AU922,5
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,0,0,AR005,NULL
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments112.jpg,1955,1955,AL550,5
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands41.jpg,1075,1075,AL914,5
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands25.jpg,1710,885,AQ029,1
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance002.jpg,620,620,AW709,5
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands39.jpg,3150,2275,AR560,1
115,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments120.jpg,2450,1040,AR868,9
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects06.jpg,3385,2295,AV940,4
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces67.jpg,2270,1325,AL016,0
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,3750,1750,AL473,100
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands32.jpg,3760,2090,AU922,10
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands41.jpg,680,680,AL914,50
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments112.jpg,7470,5785,AL550,97
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,0,0,AR005,NULL
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments120.jpg,3800,1670,AR868,96
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance002.jpg,4085,2315,AW709,92
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands39.jpg,2680,2060,AR560,1
115,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands25.jpg,2565,2000,AQ029,1
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects/control_objects06.jpg,4075,3045,AV940,11
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands072.jpg,0,0,AR005,NULL
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces67.jpg,1605,630,AL016,1
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands41.jpg,790,790,AL914,50
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,4125,1110,AL473,100
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands32.jpg,5680,3730,AU922,73
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments112.jpg,8925,7795,AL550,99
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments120.jpg,1715,830,AR868,98
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance002.jpg,4600,1545,AW709,91
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands39.jpg,2200,1105,AR560,97
115,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands25.jpg,1255,610,AQ029,2
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments039.jpg,6020,4665,AU922,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments047.jpg,3245,2265,AQ029,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance001.jpg,8680,8100,AL550,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands55.jpg,2920,2355,AW709,0
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance012.jpg,2790,1975,AL473,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools/control_tools13.jpg,8115,2400,AR868,0
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance018.jpg,2150,1690,AL016,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,3210,2650,AR560,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments034.jpg,3050,1985,AV940,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,2360,1725,AL914,1
116,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments036.jpg,0,0,AR005,NULL
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments047.jpg,4750,3870,AQ029,1
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands55.jpg,2090,2090,AW709,5
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance001.jpg,4195,3395,AL550,3
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments039.jpg,3270,1935,AU922,1
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools/control_tools13.jpg,5100,2330,AR868,5
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance018.jpg,2470,1360,AL016,9
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments034.jpg,2390,1400,AV940,1
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,4420,1905,AR560,2
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,1755,1755,AL914,5
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance012.jpg,4015,2575,AL473,3
116,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments036.jpg,0,0,AR005,NULL
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance012.jpg,4715,1975,AL473,6
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands55.jpg,455,455,AW709,5
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance018.jpg,3300,2400,AL016,1
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance001.jpg,3120,3120,AL550,5
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments047.jpg,2505,1340,AQ029,7
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments034.jpg,3655,2250,AV940,3
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools13.jpg,2280,1045,AR868,1
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,2295,1360,AR560,8
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments039.jpg,6225,4620,AU922,6
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,1365,1365,AL914,5
116,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments036.jpg,0,0,AR005,NULL
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance012.jpg,3580,2075,AL473,100
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments036.jpg,0,0,AR005,NULL
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands55.jpg,8990,4305,AW709,1
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance018.jpg,2405,1520,AL016,98
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools13.jpg,2000,1375,AR868,2
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance001.jpg,5100,1415,AL550,94
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments047.jpg,2855,1970,AQ029,92
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments034.jpg,4010,2340,AV940,83
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,3475,2575,AR560,89
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,1645,1025,AL914,85
116,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments039.jpg,4285,2355,AU922,78
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance012.jpg,3435,1370,AL473,100
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance018.jpg,1875,1070,AL016,99
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands55.jpg,3920,2745,AW709,81
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools13.jpg,2060,925,AR868,92
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments047.jpg,1600,860,AQ029,90
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance001.jpg,3025,1930,AL550,95
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments034.jpg,8260,4185,AV940,81
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,2940,1895,AR560,95
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments036.jpg,0,0,AR005,NULL
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces100.jpg,2270,1200,AL914,90
116,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments039.jpg,3215,1195,AU922,95
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments035.jpg,3520,2460,AV940,1
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands063.jpg,4450,3210,AU922,1
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools/control_tools18.jpg,2000,1525,AL550,0
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands078.jpg,3200,2610,AL914,1
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects_hands/control_objects_hands32.jpg,4175,3060,AL473,0
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments051.jpg,2675,2185,AW709,0
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands088.jpg,2545,1960,AQ029,1
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_activities_faces/substance_activities_faces093.jpg,2555,2070,AR560,1
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments055.jpg,2485,1880,AR868,1
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance/substance007.jpg,0,0,AR005,NULL
117,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands41.jpg,4165,3705,AL016,0
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments035.jpg,3980,2465,AV940,2
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands078.jpg,6915,6915,AL914,5
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools/control_tools18.jpg,1250,1250,AL550,5
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments051.jpg,1315,1315,AW709,5
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands063.jpg,3970,2220,AU922,1
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands088.jpg,2045,1165,AQ029,1
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_activities_faces/substance_activities_faces093.jpg,3450,2660,AR560,2
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments055.jpg,3205,1045,AR868,3
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance/substance007.jpg,0,0,AR005,NULL
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands41.jpg,10810,3615,AL016,9
117,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects_hands/control_objects_hands32.jpg,3850,3850,AL473,5
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands063.jpg,4050,2415,AU922,8
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands32.jpg,4235,2195,AL473,1
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands078.jpg,700,700,AL914,5
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools/control_tools18.jpg,590,590,AL550,5
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands41.jpg,3095,2500,AL016,1
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments051.jpg,1560,1560,AW709,5
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_activities_faces/substance_activities_faces093.jpg,5380,2080,AR560,8
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands088.jpg,2110,1165,AQ029,6
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments055.jpg,3020,1870,AR868,3
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance/substance007.jpg,0,0,AR005,NULL
117,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments035.jpg,4120,2410,AV940,3
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands063.jpg,4735,2925,AU922,94
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance/substance007.jpg,0,0,AR005,NULL
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands32.jpg,3760,2210,AL473,0
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands088.jpg,2230,1270,AQ029,91
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands078.jpg,3410,2555,AL914,86
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments055.jpg,1765,630,AR868,80
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools/control_tools18.jpg,1895,1100,AL550,2
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands41.jpg,2610,1420,AL016,2
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments051.jpg,7310,3150,AW709,6
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_activities_faces/substance_activities_faces093.jpg,3510,1760,AR560,97
117,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments035.jpg,3440,1910,AV940,95
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands063.jpg,2935,1390,AU922,94
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands32.jpg,2690,1370,AL473,0
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands088.jpg,2170,1260,AQ029,88
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands078.jpg,2205,1210,AL914,97
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments055.jpg,1720,745,AR868,79
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands41.jpg,1780,695,AL016,2
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools/control_tools18.jpg,2550,1520,AL550,9
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance/substance007.jpg,0,0,AR005,NULL
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments051.jpg,8585,4935,AW709,10
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_activities_faces/substance_activities_faces093.jpg,2670,1615,AR560,97
117,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments035.jpg,6825,5190,AV940,88
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments042.jpg,0,0,AR005,NULL
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands49.jpg,3035,2295,AW709,0
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,4710,4115,AQ029,1
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects_hands/control_objects_hands31.jpg,4595,3290,AR868,0
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,4920,3960,AU922,1
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_hands/substance_hands027.jpg,4180,3630,AL016,1
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_faces/control_tools_faces71.jpg,2415,1815,AR560,0
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,3705,2705,AL473,1
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments043.jpg,3260,1905,AL914,1
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,4885,4280,AL550,1
118,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_objects/control_objects08.jpg,5515,4455,AV940,0
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments042.jpg,0,0,AR005,NULL
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,3310,1920,AU922,2
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands49.jpg,2155,2150,AW709,5
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,3545,2290,AL550,1
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,1760,1225,AQ029,1
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects_hands/control_objects_hands31.jpg,3145,1940,AR868,6
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_hands/substance_hands027.jpg,3660,2390,AL016,9
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_faces/control_tools_faces71.jpg,3010,2075,AR560,8
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,10630,3640,AL473,3
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments043.jpg,4295,2685,AL914,3
118,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_objects/control_objects08.jpg,3480,3480,AV940,5
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments042.jpg,0,0,AR005,NULL
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands49.jpg,455,455,AW709,5
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,2870,2870,AL550,5
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_hands/substance_hands027.jpg,1340,560,AL016,1
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,5970,4075,AU922,7
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_faces/control_tools_faces71.jpg,3690,2875,AR560,2
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects_hands/control_objects_hands31.jpg,1945,850,AR868,1
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_objects/control_objects08.jpg,590,590,AV940,5
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,1600,700,AQ029,6
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,3285,2025,AL473,6
118,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments043.jpg,3005,2080,AL914,7
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments042.jpg,0,0,AR005,NULL
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands49.jpg,3095,2385,AW709,0
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_hands/substance_hands027.jpg,2510,1690,AL016,99
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects_hands/control_objects_hands31.jpg,2885,1485,AR868,0
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,3895,2785,AL550,98
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,11250,9025,AU922,87
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_faces/control_tools_faces71.jpg,4630,3315,AR560,1
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments043.jpg,2145,1100,AL914,96
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_objects/control_objects08.jpg,2440,1470,AV940,5
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,2545,1695,AQ029,96
118,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,4315,1895,AL473,100
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands49.jpg,6000,5090,AW709,3
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects_hands/control_objects_hands31.jpg,1405,585,AR868,74
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_hands/substance_hands027.jpg,3125,2370,AL016,97
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,4380,1535,AU922,96
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands080.jpg,1945,1080,AL550,99
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_faces/control_tools_faces71.jpg,3365,1945,AR560,88
